Port,Protocol,Count
60758,tcp,16
55682,tcp,18
4370,tcp,13
53924,tcp,14
9400,tcp,15
3120,tcp,20
3847,tcp,17
52611,tcp,8
8908,tcp,13
36248,tcp,16
35170,tcp,18
25437,tcp,9
23097,tcp,10
64655,tcp,18
65076,tcp,10
50964,tcp,16
27184,tcp,13
15130,tcp,13
43022,tcp,16
6598,tcp,14
55613,tcp,9
17823,tcp,12
7656,tcp,15
57274,tcp,16
46193,tcp,11
4250,tcp,16
45438,tcp,21
54740,tcp,13
62807,tcp,22
4426,tcp,17
16256,tcp,17
32844,tcp,14
30212,tcp,14
38130,tcp,11
10043,tcp,9
2196,tcp,21
21896,tcp,12
27508,tcp,16
61788,tcp,12
28886,tcp,15
52129,tcp,12
13056,tcp,7
51446,tcp,15
36124,tcp,14
14265,tcp,11
61217,tcp,9
18524,tcp,12
6597,tcp,11
20258,tcp,23
44312,tcp,11
53088,tcp,19
43866,tcp,19
19002,tcp,16
59450,tcp,17
56407,tcp,16
7837,tcp,17
4977,tcp,19
9780,tcp,13
16869,tcp,16
17044,tcp,14
38884,tcp,13
58266,tcp,20
51904,tcp,22
56938,tcp,10
46022,tcp,14
7512,tcp,15
43769,tcp,19
19842,tcp,8
35781,tcp,16
5256,tcp,10
23769,tcp,12
28718,tcp,10
57901,tcp,15
20684,tcp,14
23869,tcp,15
12805,tcp,20
29965,tcp,21
14678,tcp,15
62821,tcp,8
27541,tcp,18
48340,tcp,6
29907,tcp,15
23719,tcp,14
19869,tcp,12
43832,tcp,13
21369,tcp,17
40290,tcp,17
4152,tcp,20
23075,tcp,12
36181,tcp,12
50016,tcp,13
35974,tcp,16
52851,tcp,18
36184,tcp,13
13928,tcp,11
33586,tcp,14
61302,tcp,10
26520,tcp,19
51433,tcp,11
10574,tcp,9
14292,tcp,5
58282,tcp,18
1738,tcp,20
37713,tcp,14
10368,tcp,20
24094,tcp,19
23146,tcp,13
50176,tcp,7
51051,tcp,8
42806,tcp,18
14643,tcp,16
50463,tcp,16
20309,tcp,11
61496,tcp,23
11465,tcp,13
23922,tcp,15
5913,tcp,10
12988,tcp,15
48010,tcp,16
53709,tcp,17
41574,tcp,11
19745,tcp,10
35746,tcp,18
17406,tcp,14
4462,tcp,18
54112,tcp,18
3632,tcp,11
64948,tcp,16
16275,tcp,20
51949,tcp,23
51511,tcp,18
53953,tcp,15
12989,tcp,12
8892,tcp,19
57482,tcp,12
33211,tcp,14
17538,tcp,15
31730,tcp,12
9071,tcp,16
27378,tcp,18
60700,tcp,19
38586,tcp,18
55961,tcp,13
15367,tcp,10
27899,tcp,16
18087,tcp,18
21700,tcp,13
6329,tcp,13
25411,tcp,12
49043,tcp,8
36563,tcp,10
37482,tcp,19
58964,tcp,17
11513,tcp,13
56172,tcp,13
23258,tcp,15
6444,tcp,11
15602,tcp,10
17393,tcp,16
46988,tcp,20
20255,tcp,11
41477,tcp,14
65003,tcp,16
20825,tcp,10
27882,tcp,20
65153,tcp,11
16424,tcp,14
32750,tcp,22
8839,tcp,8
17108,tcp,14
23135,tcp,17
46003,tcp,14
21137,tcp,18
13967,tcp,10
28114,tcp,25
63188,tcp,11
24776,tcp,27
16528,tcp,13
60995,tcp,19
63462,tcp,14
10740,tcp,14
49342,tcp,14
34355,tcp,17
2373,tcp,16
8513,tcp,15
48889,tcp,20
30167,tcp,13
24742,tcp,13
44607,tcp,14
64363,tcp,16
55418,tcp,21
59465,tcp,12
46606,tcp,10
11048,tcp,16
15963,tcp,12
61941,tcp,17
58141,tcp,7
36607,tcp,14
11793,tcp,17
12442,tcp,9
65322,tcp,7
32288,tcp,9
34951,tcp,16
8930,tcp,18
1666,tcp,19
22073,tcp,14
43989,tcp,12
21561,tcp,14
11851,tcp,16
62209,tcp,15
22812,tcp,12
17684,tcp,18
1158,tcp,10
4313,tcp,12
15832,tcp,10
21598,tcp,14
43556,tcp,12
30959,tcp,12
38516,tcp,17
4536,tcp,5
2346,tcp,17
33323,tcp,15
13887,tcp,16
5660,tcp,10
59788,tcp,22
36831,tcp,13
15496,tcp,15
22184,tcp,13
28200,tcp,14
16082,tcp,15
19972,tcp,12
13426,tcp,12
20171,tcp,17
36159,tcp,17
28194,tcp,16
15999,tcp,18
13786,tcp,15
41954,tcp,17
2006,tcp,11
31306,tcp,14
56868,tcp,8
6103,tcp,21
49913,tcp,13
23350,tcp,14
5091,tcp,16
49344,tcp,20
11240,tcp,21
42889,tcp,10
45981,tcp,27
45903,tcp,12
13338,tcp,16
64067,tcp,15
17434,tcp,13
32774,tcp,15
39085,tcp,11
15300,tcp,16
54912,tcp,18
46101,tcp,14
43462,tcp,16
5143,tcp,19
38322,tcp,10
6040,tcp,18
63697,tcp,19
65464,tcp,19
63157,tcp,15
59008,tcp,8
1029,tcp,16
22622,tcp,12
20894,tcp,22
40712,tcp,9
48041,tcp,9
59350,tcp,21
41311,tcp,18
43739,tcp,12
25926,tcp,13
28222,tcp,17
31047,tcp,9
34909,tcp,17
46482,tcp,22
49570,tcp,16
2628,tcp,14
55383,tcp,21
22418,tcp,17
14345,tcp,21
7854,tcp,22
18983,tcp,11
45569,tcp,16
7333,tcp,8
14442,tcp,15
32771,tcp,13
6768,tcp,15
50670,tcp,11
13810,tcp,13
38649,tcp,12
27831,tcp,26
11713,tcp,16
27669,tcp,17
3544,tcp,17
51555,tcp,16
20285,tcp,19
9314,tcp,14
19040,tcp,10
17732,tcp,13
25577,tcp,15
59006,tcp,16
2675,tcp,17
64857,tcp,15
22619,tcp,18
24272,tcp,17
53219,tcp,13
9887,tcp,21
1628,tcp,10
2610,tcp,16
35777,tcp,21
54812,tcp,11
15062,tcp,11
20730,tcp,13
18844,tcp,13
37977,tcp,10
32359,tcp,20
35720,tcp,14
32579,tcp,12
62902,tcp,15
6201,tcp,25
57590,tcp,13
48952,tcp,11
37310,tcp,19
15665,tcp,15
44530,tcp,14
9863,tcp,10
28326,tcp,23
59347,tcp,13
45080,tcp,9
15542,tcp,19
40368,tcp,15
57743,tcp,21
50196,tcp,14
11887,tcp,17
5791,tcp,18
58217,tcp,19
11836,tcp,13
6830,tcp,14
13445,tcp,11
21040,tcp,24
11493,tcp,14
57286,tcp,15
64457,tcp,17
61716,tcp,13
59778,tcp,7
63370,tcp,10
13838,tcp,9
17644,tcp,17
40223,tcp,14
8002,tcp,12
35296,tcp,13
6551,tcp,13
3782,tcp,22
63673,tcp,17
47554,tcp,18
48555,tcp,15
17008,tcp,20
11732,tcp,13
51986,tcp,13
64771,tcp,18
45623,tcp,15
39593,tcp,10
33292,tcp,11
15684,tcp,17
65480,tcp,14
65266,tcp,17
28545,tcp,11
11718,tcp,20
26146,tcp,18
26169,tcp,20
25383,tcp,14
12497,tcp,13
49104,tcp,16
25173,tcp,15
8506,tcp,14
44478,tcp,13
46206,tcp,18
42996,tcp,10
59149,tcp,18
32028,tcp,18
2883,tcp,22
35139,tcp,8
18534,tcp,19
20708,tcp,15
4806,tcp,13
45422,tcp,17
30486,tcp,17
41937,tcp,11
10211,tcp,9
12179,tcp,15
53263,tcp,18
37420,tcp,13
12390,tcp,14
43624,tcp,15
45694,tcp,13
53260,tcp,15
7173,tcp,13
43870,tcp,12
28453,tcp,24
63839,tcp,16
27815,tcp,15
20151,tcp,8
44401,tcp,15
15959,tcp,12
31678,tcp,11
3508,tcp,14
20239,tcp,20
7662,tcp,13
41415,tcp,18
26671,tcp,21
35659,tcp,15
58275,tcp,17
27919,tcp,21
18387,tcp,16
9763,tcp,23
41126,tcp,13
39613,tcp,14
13484,tcp,6
33785,tcp,10
58983,tcp,12
56855,tcp,14
58348,tcp,19
51839,tcp,13
2793,tcp,14
25806,tcp,14
60903,tcp,17
48110,tcp,14
41447,tcp,13
55905,tcp,15
3613,tcp,17
18146,tcp,14
42526,tcp,5
57884,tcp,12
15408,tcp,19
29876,tcp,16
59850,tcp,15
42321,tcp,11
42720,tcp,13
51112,tcp,13
11908,tcp,15
7505,tcp,8
60468,tcp,12
38372,tcp,12
65275,tcp,20
40852,tcp,12
40399,tcp,12
55072,tcp,16
54677,tcp,19
4224,tcp,15
45229,tcp,21
59775,tcp,13
56640,tcp,14
4473,tcp,10
51403,tcp,12
12563,tcp,20
38672,tcp,13
2896,tcp,18
64597,tcp,18
54736,tcp,16
18872,tcp,18
57231,tcp,10
53515,tcp,16
37719,tcp,12
32697,tcp,18
32423,tcp,12
14315,tcp,18
28910,tcp,11
63423,tcp,18
53890,tcp,19
51415,tcp,19
4248,tcp,14
50927,tcp,22
13622,tcp,10
58937,tcp,22
19344,tcp,14
54019,tcp,11
1162,tcp,10
46372,tcp,15
58355,tcp,18
56953,tcp,10
39585,tcp,19
40799,tcp,13
36547,tcp,12
53999,tcp,20
46581,tcp,13
64517,tcp,13
41378,tcp,13
25562,tcp,10
4725,tcp,17
47487,tcp,17
14028,tcp,8
13642,tcp,16
59087,tcp,21
14247,tcp,15
57023,tcp,10
41883,tcp,14
15332,tcp,21
6114,tcp,8
55399,tcp,19
45362,tcp,14
17307,tcp,17
33988,tcp,14
64673,tcp,13
4972,tcp,17
41119,tcp,20
55044,tcp,7
43746,tcp,15
43581,tcp,14
46583,tcp,14
4085,tcp,22
10464,tcp,16
3215,tcp,11
12286,tcp,9
51063,tcp,20
2378,tcp,11
56314,tcp,16
11925,tcp,23
2415,tcp,12
12436,tcp,11
51933,tcp,17
20771,tcp,13
38748,tcp,13
4237,tcp,14
10898,tcp,14
28878,tcp,21
12581,tcp,13
38057,tcp,22
5707,tcp,17
16692,tcp,9
26662,tcp,14
10195,tcp,13
4980,tcp,13
63869,tcp,12
24481,tcp,12
49302,tcp,11
27383,tcp,11
50042,tcp,16
14206,tcp,17
5164,tcp,21
17296,tcp,15
52435,tcp,20
52454,tcp,16
59786,tcp,14
24836,tcp,21
28384,tcp,14
36999,tcp,12
15895,tcp,10
62184,tcp,15
34279,tcp,14
3732,tcp,18
4767,tcp,13
33471,tcp,18
31740,tcp,14
63693,tcp,18
65137,tcp,15
10352,tcp,16
61102,tcp,18
58776,tcp,18
53245,tcp,21
53494,tcp,20
54007,tcp,13
24724,tcp,19
39312,tcp,28
54710,tcp,12
23990,tcp,20
13970,tcp,17
19995,tcp,12
34356,tcp,17
25620,tcp,13
37542,tcp,14
5614,tcp,15
8765,tcp,7
24215,tcp,14
6401,tcp,8
16352,tcp,13
22677,tcp,20
3564,tcp,16
44837,tcp,16
54867,tcp,15
21389,tcp,10
55621,tcp,12
61450,tcp,15
18456,tcp,12
17576,tcp,14
45970,tcp,17
18156,tcp,7
46261,tcp,15
58132,tcp,17
17216,tcp,17
31676,tcp,19
33681,tcp,19
12679,tcp,12
9754,tcp,14
34984,tcp,16
38023,tcp,12
45129,tcp,18
35359,tcp,12
30174,tcp,25
8062,tcp,14
48376,tcp,18
2680,tcp,12
55077,tcp,16
44644,tcp,12
40390,tcp,10
7932,tcp,19
40306,tcp,20
62009,tcp,17
21809,tcp,12
64763,tcp,16
7440,tcp,16
39415,tcp,9
53221,tcp,7
34492,tcp,15
37884,tcp,13
43064,tcp,14
25328,tcp,20
17061,tcp,10
15247,tcp,13
44215,tcp,19
3401,tcp,19
30264,tcp,13
64991,tcp,18
48276,tcp,13
29007,tcp,8
29998,tcp,17
52385,tcp,15
35184,tcp,18
34287,tcp,12
6623,tcp,13
53934,tcp,12
16783,tcp,14
4726,tcp,15
48692,tcp,20
22872,tcp,21
47271,tcp,12
58632,tcp,17
63883,tcp,20
14870,tcp,12
11944,tcp,18
26851,tcp,14
60890,tcp,11
36191,tcp,14
26983,tcp,13
43104,tcp,16
54919,tcp,17
10300,tcp,10
50910,tcp,18
50508,tcp,18
23287,tcp,23
1407,tcp,15
9200,tcp,18
3016,tcp,13
12474,tcp,16
57841,tcp,14
32655,tcp,12
22672,tcp,17
54176,tcp,12
30765,tcp,16
59421,tcp,13
18144,tcp,11
7377,tcp,18
33278,tcp,22
61740,tcp,11
57507,tcp,16
9931,tcp,15
58397,tcp,20
54211,tcp,24
56892,tcp,10
19761,tcp,11
21647,tcp,14
13388,tcp,10
65175,tcp,19
28896,tcp,18
27946,tcp,15
10709,tcp,21
18886,tcp,13
58674,tcp,11
19159,tcp,21
22237,tcp,18
45334,tcp,12
8462,tcp,18
63863,tcp,14
59682,tcp,12
60854,tcp,16
1970,tcp,13
38289,tcp,14
42450,tcp,16
52080,tcp,12
28356,tcp,20
31603,tcp,10
1247,tcp,19
17800,tcp,13
64342,tcp,18
25440,tcp,19
12257,tcp,24
32356,tcp,14
62110,tcp,13
46049,tcp,13
23115,tcp,11
34494,tcp,14
53534,tcp,10
4140,tcp,13
14189,tcp,14
20014,tcp,13
52023,tcp,21
52774,tcp,20
46909,tcp,14
24262,tcp,18
58775,tcp,18
11666,tcp,11
20148,tcp,13
10655,tcp,20
62868,tcp,11
41191,tcp,18
52449,tcp,15
13517,tcp,13
4827,tcp,13
12913,tcp,10
32017,tcp,16
21606,tcp,15
59785,tcp,20
54327,tcp,11
55793,tcp,13
2596,tcp,15
40322,tcp,19
23030,tcp,13
32263,tcp,15
61300,tcp,12
35909,tcp,17
49092,tcp,14
3540,tcp,14
38841,tcp,14
18898,tcp,5
52557,tcp,16
20268,tcp,13
35462,tcp,10
62177,tcp,7
28711,tcp,19
43532,tcp,18
29483,tcp,11
16964,tcp,15
57679,tcp,13
29557,tcp,18
19712,tcp,12
48911,tcp,23
23163,tcp,18
6289,tcp,12
62030,tcp,12
58468,tcp,14
10234,tcp,15
57637,tcp,9
27437,tcp,13
2265,tcp,14
14090,tcp,17
54042,tcp,11
9354,tcp,15
63004,tcp,17
35344,tcp,11
32815,tcp,14
35019,tcp,16
39710,tcp,23
2832,tcp,16
46097,tcp,18
28178,tcp,15
33146,tcp,10
32078,tcp,11
59104,tcp,12
38278,tcp,11
11044,tcp,13
2865,tcp,11
26816,tcp,20
18001,tcp,12
22335,tcp,20
58298,tcp,19
37975,tcp,19
65431,tcp,21
53698,tcp,20
13066,tcp,9
57495,tcp,13
26446,tcp,19
55900,tcp,9
42593,tcp,14
7432,tcp,16
18933,tcp,12
46594,tcp,18
51693,tcp,17
52508,tcp,12
14086,tcp,14
23963,tcp,15
15329,tcp,10
3416,tcp,14
26677,tcp,9
36797,tcp,12
56125,tcp,12
64462,tcp,13
3442,tcp,8
2598,tcp,16
61160,tcp,12
35649,tcp,23
21991,tcp,7
8622,tcp,19
37753,tcp,11
33333,tcp,20
63993,tcp,12
22454,tcp,17
37997,tcp,12
32688,tcp,18
35373,tcp,12
60306,tcp,26
56405,tcp,13
53369,tcp,19
58203,tcp,17
38475,tcp,14
29377,tcp,14
32374,tcp,16
22715,tcp,8
36612,tcp,14
11399,tcp,22
64525,tcp,11
32884,tcp,12
64740,tcp,14
43963,tcp,14
11208,tcp,16
45020,tcp,16
38031,tcp,13
41597,tcp,14
32053,tcp,16
4775,tcp,14
58079,tcp,15
36049,tcp,13
52914,tcp,14
26544,tcp,16
24227,tcp,11
46265,tcp,18
5197,tcp,19
36710,tcp,18
42544,tcp,18
48104,tcp,15
4145,tcp,13
64177,tcp,14
21712,tcp,17
20748,tcp,11
14932,tcp,19
64555,tcp,17
52559,tcp,15
58556,tcp,15
31292,tcp,10
21421,tcp,13
39021,tcp,10
20497,tcp,10
28105,tcp,13
12334,tcp,15
55586,tcp,14
49805,tcp,15
60143,tcp,14
5427,tcp,18
4532,tcp,10
33345,tcp,14
62564,tcp,9
55783,tcp,12
52453,tcp,23
46329,tcp,24
10571,tcp,18
13055,tcp,18
37133,tcp,10
59787,tcp,13
3289,tcp,11
16040,tcp,7
22324,tcp,18
1981,tcp,8
63895,tcp,23
40778,tcp,16
30687,tcp,16
51906,tcp,18
35220,tcp,19
36655,tcp,9
30441,tcp,14
60385,tcp,16
5313,tcp,15
61458,tcp,13
49994,tcp,15
48513,tcp,14
47581,tcp,15
58779,tcp,19
47151,tcp,15
1892,tcp,15
51122,tcp,15
36814,tcp,18
42554,tcp,14
18224,tcp,17
21545,tcp,12
22687,tcp,12
18928,tcp,15
14027,tcp,14
49779,tcp,16
50088,tcp,14
47466,tcp,20
43002,tcp,12
49886,tcp,11
56247,tcp,20
13538,tcp,14
56397,tcp,11
30655,tcp,13
60880,tcp,14
61849,tcp,13
16417,tcp,12
39957,tcp,16
63836,tcp,20
40402,tcp,12
47745,tcp,20
34890,tcp,16
33834,tcp,22
60901,tcp,9
62598,tcp,8
62851,tcp,16
59638,tcp,12
35966,tcp,18
23577,tcp,14
32349,tcp,16
4270,tcp,13
12773,tcp,16
5782,tcp,13
16778,tcp,14
3063,tcp,11
1948,tcp,13
47325,tcp,7
7182,tcp,12
12630,tcp,13
9964,tcp,20
19292,tcp,15
23961,tcp,5
7961,tcp,12
32950,tcp,13
61202,tcp,20
50237,tcp,12
20080,tcp,12
25837,tcp,15
48680,tcp,16
58872,tcp,15
46884,tcp,12
23535,tcp,12
7102,tcp,12
32149,tcp,17
25273,tcp,12
15900,tcp,23
18114,tcp,8
48616,tcp,8
46459,tcp,13
16999,tcp,10
30105,tcp,12
55050,tcp,12
37716,tcp,15
46923,tcp,13
31029,tcp,12
38271,tcp,14
61635,tcp,11
41776,tcp,21
15360,tcp,11
23471,tcp,16
2213,tcp,7
55056,tcp,15
46547,tcp,12
39498,tcp,11
14323,tcp,14
3001,tcp,19
6432,tcp,15
31260,tcp,19
2597,tcp,18
28239,tcp,11
54067,tcp,15
20873,tcp,14
59240,tcp,13
17520,tcp,18
61459,tcp,15
1356,tcp,13
42488,tcp,19
29991,tcp,17
46748,tcp,16
54576,tcp,18
50124,tcp,13
47576,tcp,19
38633,tcp,11
26690,tcp,14
60961,tcp,19
24160,tcp,15
63375,tcp,16
52637,tcp,16
31224,tcp,13
39000,tcp,10
9124,tcp,13
45923,tcp,18
46679,tcp,14
5855,tcp,13
3467,tcp,7
47439,tcp,21
51334,tcp,17
30819,tcp,9
44589,tcp,24
42870,tcp,17
8055,tcp,10
2289,tcp,16
56361,tcp,11
16080,tcp,16
33884,tcp,15
18687,tcp,16
61421,tcp,12
26831,tcp,10
6971,tcp,20
13412,tcp,20
6850,tcp,14
36807,tcp,11
61170,tcp,17
33608,tcp,13
33038,tcp,15
4795,tcp,16
49183,tcp,18
5277,tcp,16
2007,tcp,15
31702,tcp,13
51727,tcp,11
6073,tcp,19
46225,tcp,9
54136,tcp,12
37664,tcp,18
60786,tcp,8
19558,tcp,17
60755,tcp,16
1444,tcp,16
39095,tcp,26
15622,tcp,21
54058,tcp,11
11575,tcp,8
47465,tcp,15
41850,tcp,10
59838,tcp,13
2462,tcp,19
41720,tcp,19
63096,tcp,17
37558,tcp,27
10600,tcp,23
1685,tcp,19
2083,tcp,13
8951,tcp,17
61647,tcp,18
61911,tcp,18
25117,tcp,17
30027,tcp,12
18532,tcp,18
34927,tcp,17
2930,tcp,10
32145,tcp,13
1474,tcp,7
16990,tcp,23
60976,tcp,17
23407,tcp,15
27744,tcp,22
62701,tcp,14
3026,tcp,14
47951,tcp,25
58909,tcp,16
59898,tcp,16
49857,tcp,17
16876,tcp,14
16612,tcp,13
28009,tcp,13
21051,tcp,15
51624,tcp,14
22790,tcp,10
12438,tcp,5
36457,tcp,20
48462,tcp,14
51116,tcp,20
57135,tcp,15
61469,tcp,12
6593,tcp,16
55963,tcp,12
36226,tcp,11
42971,tcp,18
18411,tcp,16
31196,tcp,14
30855,tcp,13
10863,tcp,12
43390,tcp,14
54778,tcp,14
12959,tcp,13
60834,tcp,9
58549,tcp,19
51016,tcp,20
31690,tcp,18
33647,tcp,18
49298,tcp,16
8674,tcp,10
30310,tcp,13
12583,tcp,12
30933,tcp,17
34476,tcp,14
11073,tcp,10
43077,tcp,15
8178,tcp,21
2156,tcp,18
53839,tcp,14
8555,tcp,8
55709,tcp,10
29207,tcp,15
58091,tcp,15
10412,tcp,12
6531,tcp,13
51978,tcp,15
47042,tcp,16
34821,tcp,12
51950,tcp,17
38351,tcp,12
1620,tcp,16
64807,tcp,12
62966,tcp,12
35495,tcp,12
51812,tcp,15
27110,tcp,14
59799,tcp,19
30106,tcp,19
19021,tcp,16
42086,tcp,12
41742,tcp,12
28065,tcp,11
12935,tcp,16
55628,tcp,18
56128,tcp,13
27195,tcp,15
36848,tcp,13
51788,tcp,16
49957,tcp,14
38139,tcp,8
15270,tcp,16
53317,tcp,11
3916,tcp,18
18201,tcp,14
15695,tcp,15
64846,tcp,16
28893,tcp,15
4057,tcp,21
20522,tcp,15
48851,tcp,10
18508,tcp,16
44378,tcp,23
54353,tcp,15
23643,tcp,22
34495,tcp,17
58270,tcp,13
58504,tcp,15
28976,tcp,17
43406,tcp,17
40860,tcp,16
62600,tcp,12
15103,tcp,20
6383,tcp,16
57642,tcp,19
1634,tcp,14
18714,tcp,17
23180,tcp,13
54714,tcp,17
7849,tcp,15
41565,tcp,15
62381,tcp,21
30751,tcp,15
40966,tcp,16
53246,tcp,16
3205,tcp,13
22593,tcp,15
9797,tcp,19
8094,tcp,8
3171,tcp,16
63309,tcp,14
54125,tcp,13
21768,tcp,18
2964,tcp,18
41955,tcp,12
2803,tcp,15
53910,tcp,19
63135,tcp,18
57387,tcp,21
20178,tcp,19
51123,tcp,14
58533,tcp,17
57144,tcp,15
11184,tcp,21
46099,tcp,17
47643,tcp,10
11469,tcp,8
49899,tcp,13
5893,tcp,10
7719,tcp,17
17202,tcp,17
5415,tcp,17
52330,tcp,20
51749,tcp,19
35397,tcp,15
23841,tcp,13
19445,tcp,15
1995,tcp,15
28385,tcp,27
42067,tcp,11
37369,tcp,16
52642,tcp,14
5213,tcp,9
8504,tcp,11
32843,tcp,16
48187,tcp,14
35406,tcp,11
5608,tcp,18
24344,tcp,13
39809,tcp,13
16027,tcp,20
55670,tcp,12
25161,tcp,16
36487,tcp,12
59445,tcp,13
11450,tcp,16
3924,tcp,20
50992,tcp,17
3121,tcp,15
25443,tcp,9
25422,tcp,22
62421,tcp,22
12533,tcp,19
60479,tcp,13
30208,tcp,16
22355,tcp,10
13165,tcp,15
24316,tcp,14
11881,tcp,12
59956,tcp,14
2453,tcp,16
52075,tcp,17
31712,tcp,19
35265,tcp,25
6570,tcp,16
19183,tcp,17
23324,tcp,16
56261,tcp,18
46395,tcp,10
24629,tcp,15
59413,tcp,15
58712,tcp,16
41865,tcp,14
47626,tcp,18
45380,tcp,15
6535,tcp,16
48611,tcp,13
1800,tcp,20
48559,tcp,13
16558,tcp,13
55176,tcp,18
39146,tcp,12
21101,tcp,10
26846,tcp,12
14637,tcp,14
63742,tcp,19
32687,tcp,12
21324,tcp,12
11460,tcp,13
31426,tcp,16
10377,tcp,17
23578,tcp,17
43670,tcp,10
60502,tcp,22
47143,tcp,18
51916,tcp,17
28465,tcp,15
56266,tcp,16
22675,tcp,14
30873,tcp,17
59542,tcp,17
35577,tcp,14
41374,tcp,15
51272,tcp,11
8202,tcp,13
52957,tcp,15
38374,tcp,11
2898,tcp,9
10184,tcp,14
37835,tcp,14
1763,tcp,19
53048,tcp,10
56669,tcp,10
48485,tcp,12
27069,tcp,13
64493,tcp,12
33141,tcp,20
1239,tcp,17
3684,tcp,12
29712,tcp,15
19096,tcp,17
38457,tcp,13
23151,tcp,16
22802,tcp,19
1340,tcp,16
41943,tcp,16
24840,tcp,14
27420,tcp,19
7221,tcp,17
37915,tcp,16
44737,tcp,16
56127,tcp,21
11444,tcp,17
56349,tcp,15
17486,tcp,13
52476,tcp,19
39549,tcp,8
63212,tcp,19
41690,tcp,15
30067,tcp,16
17211,tcp,12
6921,tcp,12
6922,tcp,14
32670,tcp,12
14499,tcp,9
3497,tcp,14
47097,tcp,13
47921,tcp,14
40529,tcp,16
51696,tcp,11
9546,tcp,12
10625,tcp,19
55562,tcp,8
47076,tcp,16
65333,tcp,18
62856,tcp,20
1924,tcp,19
24611,tcp,19
63575,tcp,13
11156,tcp,19
42728,tcp,23
49687,tcp,20
5379,tcp,14
51888,tcp,8
47839,tcp,18
42747,tcp,15
25647,tcp,14
62965,tcp,20
6437,tcp,14
58801,tcp,18
53620,tcp,10
4316,tcp,16
48032,tcp,9
46767,tcp,18
60024,tcp,15
65473,tcp,18
24575,tcp,19
55522,tcp,10
55713,tcp,18
44160,tcp,11
48815,tcp,19
3499,tcp,16
31265,tcp,21
42028,tcp,19
3599,tcp,14
21256,tcp,11
62198,tcp,25
52953,tcp,13
26323,tcp,15
19705,tcp,21
18461,tcp,11
8891,tcp,11
50832,tcp,13
15214,tcp,11
7614,tcp,14
12068,tcp,13
1503,tcp,16
23925,tcp,16
27403,tcp,15
36800,tcp,14
13348,tcp,16
54589,tcp,17
4360,tcp,15
52100,tcp,6
60762,tcp,9
28170,tcp,19
9155,tcp,15
57124,tcp,7
32186,tcp,14
15009,tcp,19
55654,tcp,11
53779,tcp,18
26416,tcp,10
19634,tcp,16
64299,tcp,12
46582,tcp,11
58485,tcp,13
15348,tcp,18
33460,tcp,6
22705,tcp,13
55539,tcp,21
65179,tcp,17
29776,tcp,12
29526,tcp,21
36326,tcp,8
62132,tcp,13
8037,tcp,21
22496,tcp,11
64356,tcp,11
14621,tcp,19
41669,tcp,13
47766,tcp,21
37911,tcp,15
21506,tcp,27
33671,tcp,12
19063,tcp,14
50286,tcp,20
32183,tcp,14
35957,tcp,20
19225,tcp,15
30180,tcp,12
25633,tcp,22
7732,tcp,22
63347,tcp,15
21761,tcp,14
30481,tcp,18
16313,tcp,12
9296,tcp,9
38676,tcp,22
9004,tcp,11
16982,tcp,14
14546,tcp,15
63261,tcp,15
50637,tcp,17
59326,tcp,15
61132,tcp,22
4322,tcp,15
31716,tcp,8
33101,tcp,21
5947,tcp,17
39308,tcp,9
16613,tcp,15
34726,tcp,11
9250,tcp,18
36287,tcp,10
54445,tcp,15
48867,tcp,14
2524,tcp,15
7542,tcp,16
53664,tcp,17
11123,tcp,16
23847,tcp,21
9433,tcp,17
9151,tcp,14
44095,tcp,19
45875,tcp,12
52134,tcp,9
35552,tcp,17
50224,tcp,22
49545,tcp,19
7892,tcp,10
57647,tcp,16
50141,tcp,13
40236,tcp,13
12214,tcp,8
5061,tcp,16
35360,tcp,17
42837,tcp,13
23503,tcp,16
4476,tcp,14
60523,tcp,17
20304,tcp,10
50866,tcp,8
48978,tcp,12
62371,tcp,17
40062,tcp,10
30696,tcp,22
60927,tcp,15
6116,tcp,19
61138,tcp,17
31794,tcp,16
19657,tcp,17
35208,tcp,12
5596,tcp,23
6249,tcp,16
3747,tcp,11
10431,tcp,25
4688,tcp,9
29317,tcp,22
65245,tcp,12
61357,tcp,27
49951,tcp,16
41794,tcp,18
7454,tcp,19
12995,tcp,16
37534,tcp,13
25486,tcp,15
2622,tcp,11
24341,tcp,12
63588,tcp,21
47272,tcp,11
16182,tcp,15
2645,tcp,8
47800,tcp,14
17478,tcp,12
52384,tcp,19
59132,tcp,16
28897,tcp,10
48384,tcp,7
58675,tcp,13
57930,tcp,17
22508,tcp,12
4013,tcp,11
46086,tcp,21
9107,tcp,15
59536,tcp,19
17876,tcp,13
39135,tcp,11
22397,tcp,15
3073,tcp,14
53424,tcp,14
33630,tcp,19
36835,tcp,11
55275,tcp,16
48663,tcp,16
21653,tcp,14
63519,tcp,17
20511,tcp,16
11416,tcp,21
60239,tcp,14
49007,tcp,12
57025,tcp,19
32481,tcp,8
49006,tcp,14
33045,tcp,13
28433,tcp,15
21380,tcp,15
22509,tcp,18
51880,tcp,19
14721,tcp,13
27593,tcp,13
10429,tcp,20
46257,tcp,9
2485,tcp,16
53599,tcp,12
10242,tcp,17
18486,tcp,16
38543,tcp,9
34382,tcp,16
5716,tcp,14
57079,tcp,21
38852,tcp,14
32496,tcp,23
5448,tcp,17
5546,tcp,13
58748,tcp,20
62503,tcp,13
22679,tcp,17
9509,tcp,14
